LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	Organization	Organization.fullname	AADD	IDlevel	LEV_0	ORG_0	LEV_1	ORG_1	LEV_2	ORG_2	LEV_3	ORG_3	LEV_4	ORG_4	pathString	I
5	207	338	0	0	Pacific Region - Area Of...y and Stock Assessment)	Pacific Region - Area Offices - British Columbia North Coast Area - Executive Management- Area Director's Office and Business Management Services, Fisheries Management (non Conservation and Protection) (including Resource Management, Aboriginal Fisheries Strategies/ Treaties and Aboriginal Policy and Stock Assessment)	PR-AOSA	3	PS	Public Service	FOC	Fisheries and Oceans Canada	PR	Pacific Region	PR-AOSA	Pacific Region - Area Offices - Briti...			FOC/PR/PR-AOSA	972
5	208	0	0	0	National Capital Region (NCR) - Headquarters	National Capital Region (NCR) - Headquarters	NCR-H	2	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...					FOC/NCR-H	973
5	208	339	0	0	NCR HQ - Executive Offic...torate - Legal Services	NCR HQ - Executive Offices - Minister's Departmental Staff / Deputy Minister and Associate Deputy Minister Offices / Office of Sr. ADM Delivery and Results / Internal Audit Directorate / Legal Services	NH-EO-LS	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-EO-LS	NCR HQ - Executive Offices - Minister...			FOC/NCR-H/NH-EO-LS	974
5	208	340	0	0	NCR HQ - Human Resources...rporate Services (HRCS)	NCR HQ - Human Resources and Corporate Services (HRCS)	NH-HRS	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...			FOC/NCR-H/NH-HRS	975
5	208	340	464	0	NCR HQ - HRCS - Assistan...ental Management (RPEM)	NCR HQ - HRCS - Assistant Deputy Minister`s Office and Program Planning and Coordination / Real Property and Environmental Management (RPEM)	NH-H-AM	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...	NH-H-AM	NCR HQ - HRCS - Assistant Deputy Mini...	FOC/NCR-H/NH-HRS/NH-H-AM	976
5	208	340	465	0	NCR HQ - HRCS -Safety, S...ergency Services (SSES)	NCR HQ - HRCS -Safety, Security and Emergency Services (SSES)	NH-H-SS	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...	NH-H-SS	NCR HQ - HRCS -Safety, Security and E...	FOC/NCR-H/NH-HRS/NH-H-SS	977
5	208	340	466	0	NCR HQ - HRCS -Human Resources	NCR HQ - HRCS -Human Resources	NH-H-R	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...	NH-H-R	NCR HQ - HRCS -Human Resources	FOC/NCR-H/NH-HRS/NH-H-R	978
5	208	340	466	531	NCR HQ - HRCS - HR - HR-...ms and Employee Support	NCR HQ - HRCS - HR - HR-to-Pay Systems and Employee Support	NH-H-H-HES	5	PS	Public Service									NA	979
5	208	340	466	532	NCR HQ - HRCS -HR - Labo...nd Workplace Well-Being	NCR HQ - HRCS -HR - Labour Relations Centre of Expertise and Workplace Well-Being	NH-H--LWW	5	PS	Public Service									NA	980
5	208	340	466	533	NCR HQ - HRCS -HR - Orga... and Talent Acquisition	NCR HQ - HRCS -HR - Organizational Design and Talent Acquisition	NH-H--OTA	5	PS	Public Service									NA	981
5	208	340	466	534	NCR HQ - HRCS - HR - Org...ervices and DG's Office	NCR HQ - HRCS - HR - Organizational Performance and Executive Services and DG's Office	NH-H-H-ODO	5	PS	Public Service									NA	982
5	208	340	467	0	NCR HQ - HRCS - Informat...TS) (including regions)	NCR HQ - HRCS - Information Management and Technology Services (IM&TS) (including regions)	NH-H-I	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...	NH-H-I	NCR HQ - HRCS - Information Managemen...	FOC/NCR-H/NH-HRS/NH-H-I	983
5	208	340	467	535	NCR HQ - HRCS - IM&TS - ...rmation Solutions (STS)	NCR HQ - HRCS - IM&TS - Science and Transformation Solutions (STS)	NCRHQ-HRCS-IM&TS-...SS	5	PS	Public Service									NA	984
5	208	340	467	536	NCR HQ - HRCS - IM&TS - ...Competency Center (ACC)	NCR HQ - HRCS - IM&TS - Application Competency Center (ACC)	NH-H-I-.C	5	PS	Public Service									NA	985
5	208	340	467	537	NCR HQ - HRCS - IM&TS - ...porate Solutions (FMCS)	NCR HQ - HRCS - IM&TS - Fisheries Management and Corporate Solutions (FMCS)	NCRHQ-HRCS-IM&TS-...SF	5	PS	Public Service									NA	986
5	208	340	467	538	NCR HQ - HRCS - IM&TS - ...Support Services (BLSS)	NCR HQ - HRCS - IM&TS - Business Line Support Services (BLSS)	NCRHQ-HRCS-IM&TS-...SS	5	PS	Public Service									NA	987
5	208	340	467	539	NCR HQ - HRCS -IM&TS - E... & IT Security (ESMITS)	NCR HQ - HRCS -IM&TS - External Service Management & IT Security (ESMITS)	NH-H--E&IS	5	PS	Public Service									NA	988
5	208	340	467	540	NCR HQ - HRCS - IM&TS - ... Management Branch (IM)	NCR HQ - HRCS - IM&TS - Information Management Branch (IM)	NH-H-I-.MB	5	PS	Public Service									NA	989
5	208	340	467	541	NCR HQ -HRCS - IM&TS - I...s and Service Desk (SD)	NCR HQ -HRCS - IM&TS - IT Business and Service Desk (SD)	NH--I-ISD	5	PS	Public Service									NA	990
5	208	340	467	542	NCR HQ - HRCS - IM&TS - ...Asset Management (DEAM)	NCR HQ - HRCS - IM&TS - Desktop Engineering and Asset Management (DEAM)	NH-H-I-.M	5	PS	Public Service									NA	991
5	208	340	467	543	NCR HQ - HRCS - IM&TS - ...ice - Deputy CIO Office	NCR HQ - HRCS - IM&TS - Business Management, Integration and Engagement (BMIE) / Chief Information Officer's Office / Deputy CIO Office	NH-H-I-.-DCO	5	PS	Public Service									NA	992
5	208	340	468	0	NCR HQ - HRCS - Access to Information and Privacy	NCR HQ - HRCS - Access to Information and Privacy	NH-H-AIaP	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-HRS	NCR HQ - Human Resources and Corporat...	NH-H-AIaP	NCR HQ - HRCS - Access to Information...	FOC/NCR-H/NH-HRS/NH-H-AIaP	993
5	208	341	0	0	NCR HQ - Chief Financial...inistration in regions)	NCR HQ - Chief Financial Officer (CFO) (including Finance and Administration in regions)	NH-CF	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...			FOC/NCR-H/NH-CF	994
5	208	341	469	0	NCR HQ - Chief Financial... Results and Evaluation	NCR HQ - Chief Financial Officer's Office (CFO) and Planning, Results and Evaluation	NH-CFRE	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...	NH-CFRE	NCR HQ - Chief Financial Officer's Of...	FOC/NCR-H/NH-CF/NH-CFRE	995
5	208	341	470	0	NCR HQ and Regions - CFO...nd Financial Management	NCR HQ and Regions - CFO - Budget Planning and Financial Management	NHR-CFM	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...	NHR-CFM	NCR HQ and Regions - CFO - Budget Pla...	FOC/NCR-H/NH-CF/NHR-CFM	996
5	208	341	470	544	NCR HQ - CFO - Budget Pl...l Management - NCR only	NCR HQ - CFO - Budget Plannning and Financial Management - NCR only	NH-C-BPM-N	5	PS	Public Service									NA	997
5	208	341	470	545	NCR HQ - CFO - Budget Pl...stration (Regions only)	NCR HQ - CFO - Budget Plannning and Financial Management - Finance and Administration (Regions only)	NH-C-BP	5	PS	Public Service									NA	998
5	208	341	471	0	NCR HQ - CFO - Investmen... Procurement Management	NCR HQ - CFO - Investment Planning, Materiel Procurement Management	NH-C-IPM	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...	NH-C-IPM	NCR HQ - CFO - Investment Planning, M...	FOC/NCR-H/NH-CF/NH-C-IPM	999
5	208	341	471	546	NCR HQ - CFO - Headquart...ons Materiel Management	NCR HQ - CFO - Headquarters & Regions Materiel Management	NH-C-HMM	5	PS	Public Service									NA	1000
5	208	341	471	547	NCR HQ - CFO - Headquart...rement& Fredericton Hub	NCR HQ - CFO - Headquarters Procurement& Fredericton Hub	NH-C-HFH	5	PS	Public Service									NA	1001
5	208	341	472	0	"NCR HQ - CFO - Financial...P) Project 
(NCR Only)"	"NCR HQ - CFO - Financial Operations (NCR only) and NCR HQ - Systems, Applications, and Products (SAP) Project 
(NCR Only)"	NH-C-FPO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...	NH-C-FPO	NCR HQ - CFO - Financial Operations (...	FOC/NCR-H/NH-CF/NH-C-FPO	1002
5	208	341	473	0	"NCR HQ and Regions - CFO...roject 
(Regions Only)"	"NCR HQ and Regions - CFO - Financial Operations (Regions Only) and Systems, Applications, and Products (SAP) Project 
(Regions Only)"	NHR-CO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-CF	NCR HQ - Chief Financial Officer (CFO...	NHR-CO	NCR HQ and Regions - CFO - Financial ...	FOC/NCR-H/NH-CF/NHR-CO	1003
5	208	342	0	0	NCR HQ - Strategic Policy	NCR HQ - Strategic Policy	NH-SP	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-SP	NCR HQ - Strategic Policy			FOC/NCR-H/NH-SP	1004
5	208	342	474	0	NCR HQ - Strategic Polic...c Policy and Priorities	NCR HQ - Strategic Policy - Senior Assistant Deputy Minister`s Office, Strategic Policy and Priorities	NH-SPPP	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-SP	NCR HQ - Strategic Policy	NH-SPPP	NCR HQ - Strategic Policy - Senior As...	FOC/NCR-H/NH-SP/NH-SPPP	1005
5	208	342	475	0	NCR HQ - Strategic Polic...ous and Sectoral Policy	NCR HQ - Strategic Policy - Aqualculture Policy / Indigenous and Sectoral Policy	NH-SPSP	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-SP	NCR HQ - Strategic Policy	NH-SPSP	NCR HQ - Strategic Policy - Aqualcult...	FOC/NCR-H/NH-SP/NH-SPSP	1006
5	208	342	476	0	NCR HQ - Strategic Polic...ics and Data Governance	NCR HQ - Strategic Policy - International and Intergovernmental Affairs / Economics, Statistics and Data Governance	NH-SPDG	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-SP	NCR HQ - Strategic Policy	NH-SPDG	NCR HQ - Strategic Policy - Internati...	FOC/NCR-H/NH-SP/NH-SPDG	1007
5	208	342	477	0	NCR HQ - Strategic Policy - Communications	NCR HQ - Strategic Policy - Communications	NH-SP-C	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-SP	NCR HQ - Strategic Policy	NH-SP-C	NCR HQ - Strategic Policy - Communica...	FOC/NCR-H/NH-SP/NH-SP-C	1008
5	208	343	0	0	NCR HQ - Ecosystems & Oceans Science	NCR HQ - Ecosystems & Oceans Science	NH-E&OS	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-E&OS	NCR HQ - Ecosystems & Oceans Science			FOC/NCR-H/NH-E&OS	1009
5	208	343	478	0	NCR HQ - Ecosystems & Oc...eputy Minister`s Office	NCR HQ - Ecosystems & Oceans Science - Science (non Canadian Hydrographic Service) including Ecosystems Science, Strategic and Regulatory Science, Science Programs and Assistant Deputy Minister`s Office	NH-E&OMO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-E&OS	NCR HQ - Ecosystems & Oceans Science	NH-E&OMO	NCR HQ - Ecosystems & Oceans Science ...	FOC/NCR-H/NH-E&OS/NH-E&OMO	1010
5	208	343	479	0	NCR HQ - Ecosystems & Oc...rographic Service (CHS)	NCR HQ - Ecosystems & Oceans Science - Canadian Hydrographic Service (CHS)	NH-E&OS	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-E&OS	NCR HQ - Ecosystems & Oceans Science	NH-E&OS	NCR HQ - Ecosystems & Oceans Science ...	FOC/NCR-H/NH-E&OS/NH-E&OS	1011
5	208	344	0	0	NCR HQ - Aquatic Ecosystems	NCR HQ - Aquatic Ecosystems	NH-AE	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-AE	NCR HQ - Aquatic Ecosystems			FOC/NCR-H/NH-AE	1012
5	208	344	480	0	NCR HQ - Aquatic Ecosyst...Deputy Minister Office)	NCR HQ - Aquatic Ecosystems - Biodiversity Management (including Aquatic Ecosystems Assistant Deputy Minister Office)	NH-AEMO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-AE	NCR HQ - Aquatic Ecosystems	NH-AEMO	NCR HQ - Aquatic Ecosystems - Biodive...	FOC/NCR-H/NH-AE/NH-AEMO	1013
5	208	344	481	0	NCR HQ - Aquatic Ecosyst...anning and Conservation	NCR HQ - Aquatic Ecosystems - Marine Planning and Conservation	NH-AEC	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-AE	NCR HQ - Aquatic Ecosystems	NH-AEC	NCR HQ - Aquatic Ecosystems - Marine ...	FOC/NCR-H/NH-AE/NH-AEC	1014
5	208	344	482	0	NCR HQ - Aquatic Ecosyst...- Ecosystems Management	NCR HQ - Aquatic Ecosystems - Ecosystems Management	NH-AEEM	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-AE	NCR HQ - Aquatic Ecosystems	NH-AEEM	NCR HQ - Aquatic Ecosystems - Ecosyst...	FOC/NCR-H/NH-AE/NH-AEEM	1015
5	208	345	0	0	NCR HQ - Fisheries and Harbour Management	NCR HQ - Fisheries and Harbour Management	NH-FHM	3	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...			FOC/NCR-H/NH-FHM	1016
5	208	345	483	0	NCR HQ -Fisheries and Ha...puty Minister's Office)	NCR HQ -Fisheries and Harbour Managment - Business Innovation (including Fisheries and Harbour Management Assistant Deputy Minister's Office)	NH-HMO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...	NH-HMO	NCR HQ -Fisheries and Harbour Managme...	FOC/NCR-H/NH-FHM/NH-HMO	1017
5	208	345	484	0	NCR HQ - Fisheries and H... - Small Craft Harbours	NCR HQ - Fisheries and Harbour Managment - Small Craft Harbours	NH-FH-SCH	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...	NH-FH-SCH	NCR HQ - Fisheries and Harbour Managm...	FOC/NCR-H/NH-FHM/NH-FH-SCH	1018
5	208	345	485	0	NCR HQ - Fisheries and H...h Certification Office)	NCR HQ - Fisheries and Harbour Managment - Fisheries Resource Management (including Catch Certification Office)	NH-FHCO	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...	NH-FHCO	NCR HQ - Fisheries and Harbour Managm...	FOC/NCR-H/NH-FHM/NH-FHCO	1019
5	208	345	486	0	NCR HQ - Fisheries and H...ervation and Protection	NCR HQ - Fisheries and Harbour Managment - Conservation and Protection	NH-FHaP	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...	NH-FHaP	NCR HQ - Fisheries and Harbour Managm...	FOC/NCR-H/NH-FHM/NH-FHaP	1020
5	208	345	487	0	NCR HQ - Fisheries and H...onciliation Directorate	NCR HQ - Fisheries and Harbour Managment - Indigenous Affairs and Reconciliation Directorate	NH-FHD	4	PS	Public Service	FOC	Fisheries and Oceans Canada	NCR-H	National Capital Region (NCR) - Headq...	NH-FHM	NCR HQ - Fisheries and Harbour Manage...	NH-FHD	NCR HQ - Fisheries and Harbour Managm...	FOC/NCR-H/NH-FHM/NH-FHD	1021
5	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	FOC	Fisheries and Oceans Canada	N/A	I cannot find my organizational unit					FOC/N/A	1022
6	0	0	0	0	Health Canada	Health Canada	HC	1	PS	Public Service	HC	Health Canada							HC	1023
6	200	0	0	0	Deputy Minister's Office	Deputy Minister's Office	DMO	2	PS	Public Service	HC	Health Canada	DMO	Deputy Minister's Office					HC/DMO	1024
6	201	0	0	0	Covid - 19 Task Force	Covid - 19 Task Force	C-1TF	2	PS	Public Service	HC	Health Canada	C-1TF	Covid - 19 Task Force					HC/C-1TF	1025
6	202	0	0	0	Ombudsman, Integrity and Resolution Office	Ombudsman, Integrity and Resolution Office	OIRO	2	PS	Public Service	HC	Health Canada	OIRO	Ombudsman, Integrity and Resolution O...					HC/OIRO	1026
6	203	0	0	0	Legal Services	Legal Services	LS	2	PS	Public Service	HC	Health Canada	LS	Legal Services					HC/LS	1027
6	204	0	0	0	Strategic Policy Branch	Strategic Policy Branch	SPB	2	PS	Public Service	HC	Health Canada	SPB	Strategic Policy Branch					HC/SPB	1028
6	205	0	0	0	Corporate Services Branch	Corporate Services Branch	CSB	2	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch					HC/CSB	1029
6	205	300	0	0	Assistant Deputy Ministe...ement Services Division	Assistant Deputy Minister's Office / Branch Renewal and Enterprise Architecture Directorate / Planning, Integration and Management Services Division	ADMSD	3	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch	ADMSD	Assistant Deputy Minister's Office / ...			HC/CSB/ADMSD	1030
6	205	300	400	0	Assistant Deputy Ministe...vision (excluding ATIP)	Assistant Deputy Minister's Office / Branch Renewal and Enterprise Architecture Directorate / Planning, Integration and Management Services Division (excluding ATIP)	ADMA	4	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch	ADMSD	Assistant Deputy Minister's Office / ...	ADMA	Assistant Deputy Minister's Office / ...	HC/CSB/ADMSD/ADMA	1031
6	205	300	401	0	Access to Information an...acy Operations Division	Access to Information and Privacy Operations Division	AIaOD	4	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch	ADMSD	Assistant Deputy Minister's Office / ...	AIaOD	Access to Information and Privacy Ope...	HC/CSB/ADMSD/AIaOD	1032
6	205	301	0	0	Human Resources Services Directorate	Human Resources Services Directorate	HRSD	3	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch	HRSD	Human Resources Services Directorate			HC/CSB/HRSD	1033
6	205	301	402	0	Director General's Offic...xecutive Group Services	Director General's Office / Executive Group Services	DGOGS	4	PS	Public Service	HC	Health Canada	CSB	Corporate Services Branch	HRSD	Human Resources Services Directorate	DGOGS	Director General's Office / Executive...	HC/CSB/HRSD/DGOGS	1034
